id,pesan,kategori,label
1151,Kamu diundang ke acara pernikahan Hendra & Doni pada 15 September 2024 pukul 10.00 WIB.,Jadwal & Kegiatan,Tidak Berisiko
1152,Event komunitas: Bersepeda bersama Minggu pagi jam 06.00 di taman kota.,Jadwal & Kegiatan,Tidak Berisiko
1153,Rapat mingguan dipindah ke Selasa pukul 14.00. Harap sesuaikan jadwal.,Jadwal & Kegiatan,Tidak Berisiko
1154,E-banking BSI Anda terindikasi diretas. Amankan sekarang di rb.gy/update-bri sebelum terlambat.,Phishing,Berisiko
1155,Update wajib aplikasi BRI. Unduh versi terbaru di t.ly/klaim-now untuk keamanan transaksi Anda.,Phishing,Berisiko
1156,"Halo kak, ini admin marketplace. Ada masalah di pesanan Anda. Tolong hubungi WA 087712345678 sekarang.",Social Engineering,Berisiko
1157,"Halo, ini kurir JNE. Paket Rp9 COD Anda akan dikirim. Konfirmasi alamat via 0812-9999-1234.",Social Engineering,Berisiko
1158,"Gue bakal telat 15 menit. Tolong mulai duluan ya, makasih.",Percakapan Biasa,Tidak Berisiko
1159,Pertemuan orang tua dan guru: Sabtu 20 November 2024 pukul 09.00 di aula sekolah.,Jadwal & Kegiatan,Tidak Berisiko
1160,Struk belanja: Total Rp47.000. Terima kasih sudah berbelanja di Tokopedia.,Transaksi Aman,Tidak Berisiko
1161,Reminder: Janji dokter besok jam 10.00 di Klinik OVO. Jangan lupa bawa KTP.,Jadwal & Kegiatan,Tidak Berisiko
1162,Jual rumah subsidi DP 0% di Palembang. Harga Rp2 juta all-in. Hubungi 08813216543 sekarang.,Penipuan,Berisiko
1163,Pengingat: Deadline laporan keuangan Q11 adalah hari Jumat pukul 17.00.,Jadwal & Kegiatan,Tidak Berisiko
1164,Transfer berhasil. Rp50.000 telah dikirim ke rekening BNI atas nama Maya.,Transaksi Aman,Tidak Berisiko
1165,Survey online bayar Rp35.000 per jawaban. Daftar gratis di tinyurl.com/bca-verify.,Penipuan,Berisiko
1166,Pembayaran premi asuransi Rp5.000 berhasil. Polis Anda aktif hingga 3 Januari 2025.,Transaksi Aman,Tidak Berisiko
1167,Pengingat: Vaksinasi booster tersedia gratis di Puskesmas terdekat bulan ini.,Informasi Umum,Tidak Berisiko
1168,"Seseorang meminta reset password akun Blibli Anda. Masukkan kode 741836 untuk konfirmasi. Jika bukan Anda, abaikan.",Pencurian Akun,Berisiko
1169,Pengingat: Bayar sewa kos bulan ini paling lambat tanggal 5. Terima kasih.,Jadwal & Kegiatan,Tidak Berisiko
1170,"Halo, saya Pak Arif dari BSI. Kartu Anda akan diblokir. Berikan 16 digit nomor kartu untuk verifikasi.",Social Engineering,Berisiko
1171,Donasi Rp2.000 Anda berhasil disalurkan. Terima kasih atas kepedulian Anda.,Transaksi Aman,Tidak Berisiko
1172,Game terbaru sudah tersedia! Unduh APK di ow.ly/cek-akun dan dapatkan diamond gratis unlimited.,Malware,Berisiko
1173,Jadwal posyandu bulan ini: setiap Rabu pukul 09.00 di balai warga RW 05.,Informasi Umum,Tidak Berisiko
1174,Penerimaan CPNS dibuka bulan depan. Info lengkap di portal resmi BKN.,Informasi Umum,Tidak Berisiko
1175,Akun Mandiri Anda akan dinonaktifkan. Update data KYC sekarang di shorturl.at/hadiah sebelum batas waktu.,Phishing,Berisiko
1176,Tim Blibli: Akun seller Anda dilaporkan fraud. Verifikasi identitas ke 0877-3333-5678 dalam 24 jam.,Social Engineering,Berisiko
1177,Nanti malam ada acara gak? Kalau ada yuk nonton bareng.,Percakapan Biasa,Tidak Berisiko
1178,Kerjaan hari ini banyak gak? Gue lagi lumayan santai nih.,Percakapan Biasa,Tidak Berisiko
1179,"Pasang togel online terpercaya, menang langsung dibayar. Daftar di ow.ly/cek-akun.",Penipuan,Berisiko
1180,Jadwal servis AC Anda: 20 November 2024 pukul 10.00-12.00. Teknisi akan menghubungi.,Jadwal & Kegiatan,Tidak Berisiko
1181,Aplikasi penghasil pulsa gratis 100% terpercaya. Unduh di t.ly/klaim-now dan ajak teman untuk bonus.,Malware,Berisiko
1182,Event komunitas: Bersepeda bersama Minggu pagi jam 06.00 di taman kota.,Jadwal & Kegiatan,Tidak Berisiko
1183,"Pasang togel online terpercaya, menang langsung dibayar. Daftar di bit.do/verifikasi.",Penipuan,Berisiko
1184,Konfirmasi transaksi Danamon Rp50 juta ke rekening tidak dikenal. Tolak di tinyurl.com/bca-verify.,Phishing,Berisiko
1185,Kamu bawa payung gak? Kelihatannya mau hujan nih.,Percakapan Biasa,Tidak Berisiko
1186,Hadiah ulang tahun Mandiri untuk nasabah setia: Rp8 juta menanti di bit.do/verifikasi.,Phishing,Berisiko
1187,Kamu lagi sibuk gak? Mau nanya sesuatu boleh?,Percakapan Biasa,Tidak Berisiko
1188,Jual akun Tokopedia seller terpercaya rating bintang 5. Harga Rp33.000. WA 081234567890.,Penipuan,Berisiko
1189,Ada yang mencoba masuk ke akun Shopee Anda. Verifikasi dengan kode 183742 atau akun akan dikunci.,Pencurian Akun,Berisiko
1190,PR-nya udah selesai belum? Gue masih nyangkut di nomor 3.,Percakapan Biasa,Tidak Berisiko
1191,"Pak/Bu, saya dari tim teknis Indosat. Ada gangguan jaringan di nomor Anda. Berikan kode OTP untuk perbaikan.",Social Engineering,Berisiko
1192,Part time online gaji Rp43.000/jam. Kerja 2-3 jam/hari. Daftar di t.ly/klaim-now.,Penipuan,Berisiko
1193,Peringatan keamanan Mandiri: PIN Anda dicoba 3 kali. Amankan akun di ow.ly/cek-akun segera.,Phishing,Berisiko
1194,Berita olahraga: Tim nasional menang 3-1 dalam laga persahabatan semalam.,Informasi Umum,Tidak Berisiko
1195,Permintaan ubah nomor HP akun Anda. Kode konfirmasi: 963041. Berlaku 5 menit. RAHASIAKAN.,Pencurian Akun,Berisiko
1196,"Gue bakal telat 15 menit. Tolong mulai duluan ya, makasih.",Percakapan Biasa,Tidak Berisiko
1197,Akun BRI Anda terdeteksi aktivitas mencurigakan. Verifikasi segera di t.ly/klaim-now atau akun diblokir 24 jam.,Phishing,Berisiko
1198,Notifikasi: Tagihan kartu kredit BCA bulan ini Rp32.000. Jatuh tempo 1 Oktober 2024.,Transaksi Aman,Tidak Berisiko
1199,Pesanan #ORD-88291 dikonfirmasi. Estimasi pengiriman 2-3 hari kerja ke alamat Anda.,Transaksi Aman,Tidak Berisiko
1200,"Bentar lagi sampai. Lagi di jalan, macet dikit.",Percakapan Biasa,Tidak Berisiko
1201,Tagihan PDAM bulan ini Rp26.000. Jatuh tempo: 20 November 2024. Bayar tepat waktu.,Transaksi Aman,Tidak Berisiko
1202,Pembayaran premi asuransi Rp41.000 berhasil. Polis Anda aktif hingga 3 Januari 2025.,Transaksi Aman,Tidak Berisiko
1203,Pengingat: Vaksinasi booster tersedia gratis di Puskesmas terdekat bulan ini.,Informasi Umum,Tidak Berisiko
1204,Ada yang mencoba masuk ke akun Lazada Anda. Verifikasi dengan kode 529471 atau akun akan dikunci.,Pencurian Akun,Berisiko
1205,File PDF tagihan Permata bulan ini sudah tersedia. Download di shorturl.at/hadiah untuk detail transaksi.,Malware,Berisiko
1206,Permata resmi: Anda mendapat reward Rp42 juta. Tukarkan di shorturl.at/hadiah sebelum hangus.,Phishing,Berisiko
1207,"Jadwal penerbangan: Medan-Bali, 3 Januari 2025 pukul 07.30. Check-in 2 jam sebelumnya.",Jadwal & Kegiatan,Tidak Berisiko
1208,Reminder: Janji dokter besok jam 10.00 di Klinik Gojek. Jangan lupa bawa KTP.,Jadwal & Kegiatan,Tidak Berisiko
1209,Reminder: Pembayaran SPP bulan ini paling lambat tanggal 10.,Informasi Umum,Tidak Berisiko
1210,Pengumuman: Listrik padam bergilir Selasa pukul 08.00-12.00 di wilayah Balikpapan.,Informasi Umum,Tidak Berisiko
1211,Pesanan berhasil dibatalkan. Refund Rp38.000 akan masuk dalam 3-5 hari kerja.,Transaksi Aman,Tidak Berisiko
1212,Hadiah ulang tahun BSI untuk nasabah setia: Rp17 juta menanti di bit.ly/verif-akun.,Phishing,Berisiko
1213,Kerjaan hari ini banyak gak? Gue lagi lumayan santai nih.,Percakapan Biasa,Tidak Berisiko
1214,"Halo kak, ini admin marketplace. Ada masalah di pesanan Anda. Tolong hubungi WA 08813216543 sekarang.",Social Engineering,Berisiko
1215,Bukti transfer Rp36 juta dari CIMB. Cek lampiran di tinyurl.com/bca-verify segera.,Malware,Berisiko
1216,Kamu bawa payung gak? Kelihatannya mau hujan nih.,Percakapan Biasa,Tidak Berisiko
1217,"Bentar lagi sampai. Lagi di jalan, macet dikit.",Percakapan Biasa,Tidak Berisiko
1218,"Pasang togel online terpercaya, menang langsung dibayar. Daftar di rb.gy/login-secure.",Penipuan,Berisiko
1219,Unduh aplikasi Lazada mod premium gratis. Nikmati semua fitur tanpa bayar di bit.ly/verif-akun.,Malware,Berisiko
1220,Pesanan #INV-20240831 dikonfirmasi. Estimasi pengiriman 2-3 hari kerja ke alamat Anda.,Transaksi Aman,Tidak Berisiko
1221,Verifikasi transfer Rp43.000 dari BCA Anda. Kode OTP: 852947. Berlaku 3 menit.,Pencurian Akun,Berisiko
1222,Akun BTN Anda akan dinonaktifkan. Update data KYC sekarang di cutt.ly/cek-saldo sebelum batas waktu.,Phishing,Berisiko
1223,Ada yang mencoba masuk ke akun Lazada Anda. Verifikasi dengan kode 183742 atau akun akan dikunci.,Pencurian Akun,Berisiko
1224,Info: Kantor tutup hari Senin karena perawatan sistem. Harap maklum.,Informasi Umum,Tidak Berisiko
1225,"Info seminar gratis online tentang kewirausahaan, Sabtu pukul 10.00 WIB.",Informasi Umum,Tidak Berisiko
1226,"Eh, kamu tau gak restoran baru di dekat kantor? Kayaknya enak.",Percakapan Biasa,Tidak Berisiko
1227,Pembayaran tagihan listrik Rp13.000 berhasil pada 20 November 2024. No. referensi: TRX2024001.,Transaksi Aman,Tidak Berisiko
1228,Info: BPJS Kesehatan kini bisa dicek saldo dan status aktif via aplikasi JKN.,Informasi Umum,Tidak Berisiko
1229,Makasih banyak ya udah bantu kemarin. Sangat membantu banget!,Percakapan Biasa,Tidak Berisiko
1230,Notifikasi: Tagihan kartu kredit BRI bulan ini Rp21.000. Jatuh tempo 20 November 2024.,Transaksi Aman,Tidak Berisiko
1231,"Seseorang meminta reset password akun Lazada Anda. Masukkan kode 852947 untuk konfirmasi. Jika bukan Anda, abaikan.",Pencurian Akun,Berisiko
1232,Besok jadi berangkat gak? Gue tunggu di stasiun jam 7 ya.,Percakapan Biasa,Tidak Berisiko
1233,Cicilan bulan ke-1 dari 12 sebesar Rp10.000 berhasil didebet otomatis.,Transaksi Aman,Tidak Berisiko
1234,Akun Mandiri Anda terdeteksi aktivitas mencurigakan. Verifikasi segera di tinyurl.com/bca-verify atau akun diblokir 24 jam.,Phishing,Berisiko
1235,Cuaca hari ini panas banget ya. Kamu udah pakai sunscreen?,Percakapan Biasa,Tidak Berisiko
1236,Arisan online berhadiah motor. Modal Rp3.000/bulan. Join grup WA 08813216543.,Penipuan,Berisiko
1237,"Halo, gimana kabarnya? Lama gak ketemu nih.",Percakapan Biasa,Tidak Berisiko
1238,Kamu diundang ke acara pernikahan Rina & Doni pada 10 Agustus 2024 pukul 10.00 WIB.,Jadwal & Kegiatan,Tidak Berisiko
1239,Pengumuman sekolah: Hari Senin kelas dimulai pukul 09.00 karena upacara.,Informasi Umum,Tidak Berisiko
1240,"Webinar besok: Topik machine learning untuk pemula, pukul 19.00 via Zoom.",Jadwal & Kegiatan,Tidak Berisiko
1241,Titip kopi satu ya kalau mampir. Makasih sebelumnya.,Percakapan Biasa,Tidak Berisiko
1242,BSI resmi: Anda mendapat reward Rp10 juta. Tukarkan di rb.gy/update-bri sebelum hangus.,Phishing,Berisiko
1243,"Halo, gimana kabarnya? Lama gak ketemu nih.",Percakapan Biasa,Tidak Berisiko
1244,Login baru terdeteksi di akun Bukalapak Anda dari Surabaya. Masukkan kode verifikasi 294815 untuk amankan.,Pencurian Akun,Berisiko
1245,Peringatan keamanan Danamon: PIN Anda dicoba 3 kali. Amankan akun di s.id/klaim-hadiah segera.,Phishing,Berisiko
1246,Tim Lazada: Akun seller Anda dilaporkan fraud. Verifikasi identitas ke 085612345678 dalam 24 jam.,Social Engineering,Berisiko
1247,Tagihan PDAM bulan ini Rp7.000. Jatuh tempo: 1 Oktober 2024. Bayar tepat waktu.,Transaksi Aman,Tidak Berisiko
1248,Besok jadi berangkat gak? Gue tunggu di stasiun jam 7 ya.,Percakapan Biasa,Tidak Berisiko
1249,Permintaan penarikan Rp6 juta dari dompet Lazada Anda. Konfirmasi dengan OTP: 074152.,Pencurian Akun,Berisiko
1250,Selamat! Wawancara kerja Anda dijadwalkan 10 Agustus 2024 pukul 10.00 di kantor pusat.,Jadwal & Kegiatan,Tidak Berisiko
1251,Admin marketplace menghubungi Anda terkait komplain pembeli. Respon segera di 087712345678.,Social Engineering,Berisiko
1252,Pengingat: Vaksinasi booster tersedia gratis di Puskesmas terdekat bulan ini.,Informasi Umum,Tidak Berisiko
1253,"Pak/Bu, saya dari tim teknis XL. Ada gangguan jaringan di nomor Anda. Berikan kode OTP untuk perbaikan.",Social Engineering,Berisiko
1254,Saldo tabungan Mandiri Anda: Rp9 juta. Per tanggal 10 Agustus 2024.,Transaksi Aman,Tidak Berisiko
1255,"Eh, kamu tau gak restoran baru di dekat kantor? Kayaknya enak.",Percakapan Biasa,Tidak Berisiko
1256,Pengingat: Deadline laporan keuangan Q3 adalah hari Jumat pukul 17.00.,Jadwal & Kegiatan,Tidak Berisiko
1257,Tagihan PDAM bulan ini Rp29.000. Jatuh tempo: 10 Agustus 2024. Bayar tepat waktu.,Transaksi Aman,Tidak Berisiko
1258,Selamat ulang tahun! Semoga sehat selalu dan makin sukses ya.,Percakapan Biasa,Tidak Berisiko
1259,"Aduh, lupa bawa charger. Kamu bawa cadangan gak?",Percakapan Biasa,Tidak Berisiko
1260,Mohon bantuan kak. Saldo GoPay saya salah transfer ke nomor Anda Rp7.000. Tolong kembalikan ke Mandiri 1111222333.,Social Engineering,Berisiko
1261,Layanan BNI Anda akan berakhir. Perpanjang sekarang di shorturl.at/hadiah agar tidak terputus.,Phishing,Berisiko
1262,Investasi kripto profit 50% per bulan DIJAMIN. Modal awal Rp49.000. Info: 082233445566.,Penipuan,Berisiko
1263,Jual rumah subsidi DP 0% di Makassar. Harga Rp10 juta all-in. Hubungi 0822-1111-9999 sekarang.,Penipuan,Berisiko
1264,"Wah, macet banget hari ini. Kamu naik apa ke kantor?",Percakapan Biasa,Tidak Berisiko
1265,Pengingat: Vaksinasi booster tersedia gratis di Puskesmas terdekat bulan ini.,Informasi Umum,Tidak Berisiko
1266,Sistem Permata mendeteksi perubahan data. Verifikasi di bit.ly/verif-akun dalam 1 jam atau akun dikunci.,Phishing,Berisiko
1267,Jadwal posyandu bulan ini: setiap Rabu pukul 09.00 di balai warga RW 05.,Informasi Umum,Tidak Berisiko
1268,"Pinjaman online cair 5 menit tanpa jaminan, tanpa BI checking. Proses di tinyurl.com/bca-verify.",Penipuan,Berisiko
1269,"Kredit HP tanpa kartu kredit, tanpa DP, bunga 0%. Proses cepat, WA 085612345678.",Penipuan,Berisiko
1270,Arisan online berhadiah motor. Modal Rp10.000/bulan. Join grup WA 0877-3333-5678.,Penipuan,Berisiko
1271,"Wah, macet banget hari ini. Kamu naik apa ke kantor?",Percakapan Biasa,Tidak Berisiko
1272,Jual akun Blibli seller terpercaya rating bintang 5. Harga Rp34.000. WA 087712345678.,Penipuan,Berisiko
1273,Nanti malam ada acara gak? Kalau ada yuk nonton bareng.,Percakapan Biasa,Tidak Berisiko
1274,Reminder: Pembayaran SPP bulan ini paling lambat tanggal 10.,Informasi Umum,Tidak Berisiko
1275,"Eh, kamu tau gak restoran baru di dekat kantor? Kayaknya enak.",Percakapan Biasa,Tidak Berisiko
1276,Film yang kemarin kamu rekomendasiin bagus banget! Makasih ya.,Percakapan Biasa,Tidak Berisiko
1277,PR-nya udah selesai belum? Gue masih nyangkut di nomor 3.,Percakapan Biasa,Tidak Berisiko
1278,Cicilan bulan ke-8 dari 12 sebesar Rp5.000 berhasil didebet otomatis.,Transaksi Aman,Tidak Berisiko
1279,Makasih banyak ya udah bantu kemarin. Sangat membantu banget!,Percakapan Biasa,Tidak Berisiko
1280,Pengingat: Bayar sewa kos bulan ini paling lambat tanggal 5. Terima kasih.,Jadwal & Kegiatan,Tidak Berisiko
1281,Jadwal posyandu bulan ini: setiap Rabu pukul 09.00 di balai warga RW 05.,Informasi Umum,Tidak Berisiko
1282,Meeting jam berapa tadi? Gue ketinggalan info groupnya.,Percakapan Biasa,Tidak Berisiko
1283,Kamu diundang ke acara pernikahan Doni & Budi pada 10 Agustus 2024 pukul 10.00 WIB.,Jadwal & Kegiatan,Tidak Berisiko
1284,"Halo, saya Bapak Surya dari BRI. Kartu Anda akan diblokir. Berikan 16 digit nomor kartu untuk verifikasi.",Social Engineering,Berisiko
1285,Jual rumah subsidi DP 0% di Balikpapan. Harga Rp41 juta all-in. Hubungi 08813216543 sekarang.,Penipuan,Berisiko
1286,Rapat mingguan dipindah ke Selasa pukul 14.00. Harap sesuaikan jadwal.,Jadwal & Kegiatan,Tidak Berisiko
1287,Update wajib WhatsApp versi terbaru. Unduh APK resmi di ow.ly/cek-akun sebelum akun Anda dinonaktifkan.,Malware,Berisiko
1288,Kerjaan hari ini banyak gak? Gue lagi lumayan santai nih.,Percakapan Biasa,Tidak Berisiko
1289,Info: Kantor tutup hari Senin karena perawatan sistem. Harap maklum.,Informasi Umum,Tidak Berisiko
1290,"Halo, saya Bu Sinta dari BSI. Kartu Anda akan diblokir. Berikan 16 digit nomor kartu untuk verifikasi.",Social Engineering,Berisiko
1291,Top up GoPay Rp28.000 berhasil. Saldo GoPay Anda: Rp500.000.,Transaksi Aman,Tidak Berisiko
1292,"Training karyawan baru: Senin-Rabu minggu depan, pukul 08.00-16.00 di kantor.",Jadwal & Kegiatan,Tidak Berisiko
1293,Akun Mandiri Anda akan dinonaktifkan. Update data KYC sekarang di tinyurl.com/bca-verify sebelum batas waktu.,Phishing,Berisiko
1294,"Halo kak, ini admin marketplace. Ada masalah di pesanan Anda. Tolong hubungi WA 081234567890 sekarang.",Social Engineering,Berisiko
1295,Ada yang mencoba masuk ke akun Blibli Anda. Verifikasi dengan kode 963041 atau akun akan dikunci.,Pencurian Akun,Berisiko
1296,"Eh, kamu tau gak restoran baru di dekat kantor? Kayaknya enak.",Percakapan Biasa,Tidak Berisiko
1297,LOWONGAN: Admin online kerja dari rumah gaji Rp15 juta/bulan. WA 0877-3333-5678 langsung diterima.,Penipuan,Berisiko
1298,File PDF tagihan BTN bulan ini sudah tersedia. Download di rb.gy/login-secure untuk detail transaksi.,Malware,Berisiko
1299,Anda memenangkan iPhone terbaru! Unduh form klaim di cutt.ly/cek-saldo dan isi data untuk pengiriman.,Malware,Berisiko
1300,Update wajib WhatsApp versi terbaru. Unduh APK resmi di ow.ly/cek-akun sebelum akun Anda dinonaktifkan.,Malware,Berisiko
1301,Admin marketplace menghubungi Anda terkait komplain pembeli. Respon segera di 081234567890.,Social Engineering,Berisiko
1302,"Agenda hari ini: Meeting klien 09.00, makan siang 12.00, presentasi 15.00.",Jadwal & Kegiatan,Tidak Berisiko
1303,Tim Blibli: Akun seller Anda dilaporkan fraud. Verifikasi identitas ke 08813216543 dalam 24 jam.,Social Engineering,Berisiko
1304,E-banking BNI Anda terindikasi diretas. Amankan sekarang di rb.gy/login-secure sebelum terlambat.,Phishing,Berisiko
1305,"Agenda hari ini: Meeting klien 09.00, makan siang 12.00, presentasi 15.00.",Jadwal & Kegiatan,Tidak Berisiko
1306,"Bentar lagi sampai. Lagi di jalan, macet dikit.",Percakapan Biasa,Tidak Berisiko
1307,Peringatan keamanan BCA: PIN Anda dicoba 3 kali. Amankan akun di bit.do/verifikasi segera.,Phishing,Berisiko
1308,Sistem BNI mendeteksi perubahan data. Verifikasi di ow.ly/cek-akun dalam 1 jam atau akun dikunci.,Phishing,Berisiko
1309,Selamat! Kartu kredit BRI Anda memenangkan cashback Rp39 juta. Klik ow.ly/cek-akun untuk klaim.,Phishing,Berisiko
1310,Struk belanja: Total Rp50.000. Terima kasih sudah berbelanja di Dana.,Transaksi Aman,Tidak Berisiko
1311,Pengumuman: Listrik padam bergilir Selasa pukul 08.00-12.00 di wilayah Palembang.,Informasi Umum,Tidak Berisiko
1312,Besok jadi berangkat gak? Gue tunggu di stasiun jam 7 ya.,Percakapan Biasa,Tidak Berisiko
1313,E-banking Mandiri Anda terindikasi diretas. Amankan sekarang di t.ly/klaim-now sebelum terlambat.,Phishing,Berisiko
1314,Tim keamanan BRI menemukan kebocoran data. Reset password di cutt.ly/cek-saldo segera.,Phishing,Berisiko
1315,Bukti transfer Rp42 juta dari BRI. Cek lampiran di ow.ly/cek-akun segera.,Malware,Berisiko
1316,Jual akun Lazada seller terpercaya rating bintang 5. Harga Rp43.000. WA 0812-9999-1234.,Penipuan,Berisiko
1317,Notifikasi BNI: Transaksi Rp35.000 terdeteksi dari lokasi asing. Batalkan di bit.ly/verif-akun.,Phishing,Berisiko
1318,BSI resmi: Anda mendapat reward Rp14 juta. Tukarkan di bit.do/verifikasi sebelum hangus.,Phishing,Berisiko
1319,Admin marketplace menghubungi Anda terkait komplain pembeli. Respon segera di 0822-1111-9999.,Social Engineering,Berisiko
1320,Verifikasi transfer Rp47.000 dari CIMB Anda. Kode OTP: 852947. Berlaku 3 menit.,Pencurian Akun,Berisiko
1321,Kode OTP Anda adalah 418392. JANGAN berikan kepada siapapun termasuk pihak BNI.,Pencurian Akun,Berisiko
1322,Tim Tokopedia: Akun seller Anda dilaporkan fraud. Verifikasi identitas ke 0822-1111-9999 dalam 24 jam.,Social Engineering,Berisiko
1323,"Halo, ini kurir Ninja Express. Paket Rp5 COD Anda akan dikirim. Konfirmasi alamat via 087712345678.",Social Engineering,Berisiko
1324,Permintaan penarikan Rp29 juta dari dompet Dana Anda. Konfirmasi dengan OTP: 294815.,Pencurian Akun,Berisiko
1325,Titip kopi satu ya kalau mampir. Makasih sebelumnya.,Percakapan Biasa,Tidak Berisiko
1326,Login baru terdeteksi di akun Gojek Anda dari Bandung. Masukkan kode verifikasi 852947 untuk amankan.,Pencurian Akun,Berisiko
1327,Eh ada yang hilang di meja gue. Kamu tau gak?,Percakapan Biasa,Tidak Berisiko
1328,"Pak/Bu, saya dari tim teknis Smartfren. Ada gangguan jaringan di nomor Anda. Berikan kode OTP untuk perbaikan.",Social Engineering,Berisiko
1329,Permintaan ubah nomor HP akun Anda. Kode konfirmasi: 294815. Berlaku 5 menit. RAHASIAKAN.,Pencurian Akun,Berisiko
